NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,NT_GER,NT_FG,NT_CE,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,QE_I69,QE_I70,QE_I71,QE_I72,QE_I73,QE_I74,QE_I75,QE_I76,QE_I77,QE_I78,QE_I79,QE_I80,QE_I81,NOME_CURSO,Código Mantenedora,CNPJ,Natureza Jurídica,Instituição(IES),Sigla,Endereço,Município,UF,Organização Acadêmica,Categoria,Categoria Administrativa,IGC,Ano IGC
2017,550,2,10028,6307,82602,1,2504009,25,2,26,2009,2012,3,53.3,79.8,44.5,C,F,A,D,D,A,A,A,B,B,A,A,B,B,A,25,A,A,A,B,B,B,E,E,E,A,3,3,3,3,3,1,4,5,6,5,1,1,6,1,1,6,6,6,1,1,1,1,6,1,4,4,4,4,3,3,3,1,1,4,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Ambiental,382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,6307,82602,1,2504009,25,2,24,2011,2012,3,57.6,65.5,55,A,F,A,E,E,B,F,D,D,B,A,A,B,A,A,25,B,A,G,G,A,A,B,A,E,I,5,4,6,5,3,4,2,5,7,3,3,2,5,4,5,6,6,6,6,2,1,1,4,1,5,7,6,5,4,6,3,6,6,6,3,5,1,4,7,7,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Ambiental,382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,6307,82602,1,2504009,25,2,36,2002,2013,3,52.8,74.6,45.5,B,B,A,E,D,C,C,B,F,E,A,A,A,A,B,25,A,D,F,J,A,B,E,E,H,A,5,3,4,3,5,4,5,4,4,4,4,4,4,3,4,5,5,4,3,2,3,3,4,2,4,3,3,4,4,5,5,4,5,4,4,4,4,5,1,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Ambiental,382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,6307,82602,1,2504009,25,2,28,2007,2012,3,46.6,52.7,44.5,B,D,A,D,B,C,B,B,E,E,A,A,F,A,D,25,A,A,B,C,A,C,D,E,A,A,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Ambiental,382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,6307,82602,1,2504009,25,2,25,2010,2012,3,48.2,90.7,34,A,D,A,F,E,B,D,E,B,A,A,A,D,B,A,25,B,A,B,A,A,E,B,A,H,A,4,7,3,5,4,5,4,4,5,4,3,4,5,7,4,4,4,4,2,7,2,2,4,7,7,6,6,5,5,5,4,5,4,5,3,2,2,2,2,4,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Ambiental,382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,6307,82602,1,2504009,25,2,24,2010,2011,3,64.1,71.3,61.7,A,B,A,D,D,B,E,B,B,A,A,A,B,B,B,25,A,A,B,G,B,B,C,E,E,A,5,3,4,6,5,6,5,6,6,6,5,4,4,4,5,5,5,5,2,3,2,2,5,8,8,6,6,5,7,4,4,5,5,5,5,3,3,1,3,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Ambiental,382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,6307,82602,1,2504009,25,2,27,2008,2011,3,69.7,85.1,64.5,A,C,A,D,D,B,H,E,B,A,H,A,B,A,A,25,E,A,A,A,A,B,C,E,A,G,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Ambiental,382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,6307,82602,1,2504009,25,2,30,2005,2011,3,37.5,7.5,47.5,A,A,A,D,D,B,B,A,B,C,A,A,A,A,A,25,B,A,A,B,B,B,B,E,C,A,6,4,5,6,6,6,6,6,6,6,6,6,6,5,6,6,4,4,6,6,5,4,6,6,6,6,4,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Ambiental,382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,6307,82602,1,2504009,25,2,22,2011,2012,3,58.6,65,56.5,A,A,A,E,E,B,D,B,C,D,A,F,B,A,A,25,B,A,B,A,A,B,C,E,A,A,6,6,5,4,4,6,6,6,6,6,4,4,4,4,6,6,6,6,1,1,3,3,5,6,6,1,1,4,4,1,2,2,2,1,8,8,3,8,8,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Ambiental,382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,6307,82602,1,2504009,25,2,26,2009,2011,3,42.1,45.8,40.8,A,A,A,B,A,B,F,A,B,A,A,A,A,A,D,25,A,A,B,A,A,A,B,E,H,A,5,5,5,4,5,6,5,5,5,5,5,5,4,5,6,6,3,3,3,4,4,4,4,4,4,5,7,6,4,4,5,5,5,5,6,5,6,4,5,7,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Ambiental,382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,6307,82602,1,2504009,25,2,25,2008,2009,3,48.9,60.4,45,B,D,A,D,D,B,D,C,E,B,A,A,A,A,A,25,B,A,B,C,A,C,D,E,C,A,5,4,5,4,5,6,5,5,5,5,4,4,4,5,4,5,5,5,5,4,4,4,5,1,5,5,5,4,4,5,4,5,4,4,4,4,4,3,3,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Ambiental,382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,6307,82602,1,2504009,25,2,29,2006,2007,3,28.2,43.3,23.2,A,A,A,A,B,B,D,B,B,A,A,A,A,A,F,25,A,A,B,K,B,B,B,E,C,A,5,5,5,5,5,4,5,6,6,5,5,5,5,4,5,5,4,4,4,4,4,5,4,6,7,7,4,4,5,5,5,5,5,5,4,4,4,4,4,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Ambiental,382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,6307,82602,1,2504009,25,2,26,2007,2012,3,61.5,74.8,57,A,F,A,E,D,B,B,A,C,D,A,A,A,A,A,25,B,A,B,A,A,C,E,A,B,A,5,4,5,3,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,3,3,3,4,5,4,5,5,5,5,5,5,3,4,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Ambiental,382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,6307,82602,1,2504009,25,2,23,2011,2012,3,51.8,76.8,43.5,A,F,A,C,E,B,C,C,B,A,A,A,B,A,A,25,B,A,B,C,A,C,C,E,G,A,4,2,4,4,4,5,3,4,3,4,2,3,3,2,5,5,5,5,5,1,4,2,2,4,4,1,1,6,5,5,4,5,6,3,3,1,1,2,4,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Ambiental,382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,6307,82602,1,2504009,25,2,23,2011,2012,3,56,71.4,50.8,A,B,A,F,F,B,D,C,B,A,A,A,A,A,A,25,B,A,B,A,A,B,C,E,C,F,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Ambiental,382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,6307,82602,1,2504009,25,2,23,2011,2012,3,49.6,74.6,41.3,A,D,A,B,E,B,D,C,B,A,A,A,A,A,E,25,A,A,B,C,A,C,D,E,A,F,5,4,8,5,5,5,5,5,4,5,5,4,5,3,4,5,2,2,3,2,3,4,4,8,8,2,2,5,4,5,5,3,4,4,3,3,3,3,4,4,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Ambiental,382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,6307,82602,1,2504009,25,2,21,2012,2013,3,59.4,82.3,51.7,A,A,A,D,C,B,E,B,C,A,A,A,B,A,A,25,B,A,B,F,B,C,C,D,H,F,3,5,5,6,5,5,6,5,4,4,6,6,4,3,5,5,6,6,3,3,5,5,4,8,8,1,1,6,5,6,4,5,6,5,3,5,4,2,2,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Ambiental,382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,6307,82602,1,2504009,25,2,22,2011,2012,3,63.4,56.9,65.5,A,D,A,D,D,B,D,A,C,A,A,A,D,A,D,25,A,A,B,E,A,C,E,E,H,F,5,5,4,4,5,4,5,6,5,5,5,5,4,4,5,6,4,4,4,3,5,3,5,5,5,2,2,4,5,5,5,5,4,5,4,5,4,3,3,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Ambiental,382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,6307,82602,1,2504009,25,2,24,2010,2011,3,63.7,63.5,63.8,A,D,A,B,D,B,D,B,B,A,A,A,B,B,D,25,A,A,B,C,A,B,E,E,E,A,5,3,3,3,3,4,3,3,6,3,2,3,3,2,4,6,6,4,4,3,3,2,4,5,5,6,6,6,4,3,3,6,4,6,4,5,4,3,4,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Ambiental,382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,6307,82602,1,2504009,25,2,24,2011,2012,3,44.2,33.4,47.8,B,A,A,D,F,C,B,B,C,D,A,F,A,A,D,25,A,B,B,C,A,B,B,E,B,G,4,4,3,1,2,2,3,2,2,1,2,2,3,1,1,2,2,2,2,2,2,1,2,1,3,2,2,4,5,2,3,2,1,2,2,2,3,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Ambiental,382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,6307,82602,1,2504009,25,2,23,2011,2012,3,61.4,81.4,54.7,A,A,A,E,D,B,C,E,C,A,A,A,C,A,A,25,B,A,B,C,A,B,C,E,E,A,6,4,5,5,6,6,6,6,6,6,3,5,6,5,6,5,6,6,6,4,3,3,4,6,6,2,2,5,5,6,5,6,6,6,4,3,3,1,1,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Ambiental,382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,6307,82602,1,2504009,25,2,24,2012,2013,3,33.5,59.9,24.7,B,D,A,C,D,C,C,A,B,A,A,A,B,A,D,25,A,B,B,C,A,A,D,E,E,C,6,3,6,6,6,6,6,6,6,6,6,5,5,5,3,6,6,6,3,3,3,3,6,3,7,3,3,3,6,3,3,6,4,3,3,6,3,1,6,6,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Ambiental,382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,6307,82602,1,2504009,25,2,26,2008,2012,3,51.4,51.5,51.3,A,A,A,F,E,B,B,B,B,B,A,A,B,A,D,25,A,A,B,K,A,B,D,E,C,A,5,3,4,4,4,5,5,4,5,4,3,4,4,3,6,5,6,6,5,5,2,2,5,5,5,2,3,5,3,5,4,6,6,6,6,4,4,4,5,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Ambiental,382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,6307,82602,1,2504009,25,2,25,2010,2011,3,30.5,32.5,29.8,A,A,A,D,E,B,B,C,C,B,A,A,A,A,A,25,A,A,B,B,A,B,B,E,H,A,3,1,1,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,3,3,2,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Ambiental,382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,3202,82605,1,2504009,25,2,27,2008,2011,4,33.2,44,29.6,A,B,A,D,B,B,G,B,C,E,A,A,A,A,A,25,A,C,A,D,B,C,B,D,H,A,6,6,5,6,6,6,4,4,5,6,7,5,6,8,6,7,7,3,4,4,5,5,5,6,7,5,3,6,5,4,6,6,5,4,6,4,4,4,7,5,7,6,A,J,G,D,A,C,D,B,A,C,C,A,B,Filosofia (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,3202,82605,1,2504009,25,2,25,2009,2015,4,24.4,53.2,14.8,A,A,A,D,B,B,B,A,A,B,A,A,D,A,D,25,A,A,C,D,B,B,B,E,E,A,4,6,5,4,5,3,5,5,6,5,4,3,3,8,3,4,4,3,4,3,4,4,3,5,5,1,1,1,5,4,3,3,4,3,6,4,5,4,1,5,5,6,A,A,I,I,A,C,D,A,A,C,C,C,D,Filosofia (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,3202,82605,1,2504009,25,2,39,2011,2012,4,47.8,69.5,40.6,A,B,A,A,A,B,F,A,B,A,A,A,A,A,A,25,A,D,A,B,A,C,E,A,H,A,6,6,3,1,5,4,6,5,7,4,1,4,5,1,6,6,6,3,1,1,6,4,6,6,5,8,8,7,6,1,6,8,6,7,6,6,6,6,7,7,7,6,D,J,I,I,A,C,D,A,A,B,A,B,D,Filosofia (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,3202,82605,1,2504009,25,2,29,2005,2012,4,35.7,51.1,30.6,B,A,A,B,B,C,C,B,E,E,A,A,A,A,A,25,A,A,B,H,B,E,B,A,A,A,3,5,6,4,6,3,6,6,6,6,6,4,3,2,5,2,4,4,3,3,2,3,3,6,6,1,8,2,3,2,4,8,3,1,2,1,1,4,8,6,5,1,D,B,I,I,A,D,D,C,E,B,B,A,A,Filosofia (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,3202,82605,1,2504009,25,2,36,1999,2013,4,44.2,66.3,36.8,A,A,A,A,C,A,A,A,D,E,A,A,A,A,D,25,A,A,A,A,A,B,B,E,H,A,5,3,5,5,5,2,5,5,5,5,5,4,4,3,5,4,5,4,5,4,5,4,5,4,5,5,4,4,4,5,4,5,4,5,2,3,3,3,2,4,1,1,A,B,I,I,A,C,F,C,A,A,A,A,A,Filosofia (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,3202,82605,1,2504009,25,2,41,2006,2013,4,29.6,51.9,22.2,C,D,A,B,B,C,C,B,E,E,A,A,A,A,D,25,A,D,B,C,A,C,B,A,A,A,4,5,6,4,6,5,6,6,5,6,5,5,5,4,4,6,5,5,4,4,5,5,5,6,5,3,7,5,5,3,5,5,5,5,5,8,8,5,5,5,5,4,A,D,I,I,A,C,D,B,A,C,C,B,B,Filosofia (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,3202,82605,1,2504009,25,2,28,2008,2013,4,60.3,60.6,60.2,A,D,A,D,D,A,A,A,D,E,A,A,B,A,A,25,A,A,D,H,A,E,B,A,H,F,5,6,5,5,6,6,6,6,6,6,6,5,6,5,5,5,3,4,5,4,3,4,5,6,4,3,8,4,5,4,5,5,3,3,5,5,5,4,5,5,4,2,A,D,I,I,A,C,D,C,A,A,B,B,A,Filosofia (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,3202,82605,1,2504009,25,2,25,2010,2013,4,30,54.8,21.7,A,C,A,B,B,D,A,A,A,A,A,A,F,A,A,26,A,A,F,A,A,C,D,E,C,F,6,6,6,6,6,6,5,5,6,5,4,5,3,2,4,5,3,5,3,5,5,4,5,5,7,1,1,4,1,1,2,3,3,3,2,2,3,3,2,6,3,3,A,A,H,D,A,D,D,C,A,B,B,D,B,Filosofia (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,3202,82605,1,2504009,25,2,39,2010,2013,4,36.9,46,33.8,C,D,A,D,E,C,C,A,F,B,A,A,F,A,A,25,A,D,A,K,A,B,B,E,E,A,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,A,A,G,D,A,A,F,A,A,A,B,A,A,Filosofia (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,3202,82605,1,2504009,25,2,36,2004,2012,4,31.7,36.1,30.2,A,D,A,B,A,C,E,B,E,E,A,A,A,A,A,25,A,A,C,A,B,B,B,A,D,A,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,5,5,5,5,6,6,6,6,6,5,5,6,6,5,6,5,5,4,6,6,6,6,4,6,5,5,A,B,H,D,A,A,D,B,A,B,B,B,B,Filosofia (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,3202,82605,1,2504009,25,2,29,2006,2012,4,22.7,46.3,14.8,E,D,A,E,D,B,C,A,B,A,A,A,D,A,A,25,A,A,B,H,A,C,B,E,H,A,5,2,4,5,5,1,6,6,5,4,2,2,2,1,8,2,1,2,1,8,8,8,4,6,4,8,8,5,4,8,3,8,4,4,4,1,2,3,8,2,8,8,C,D,H,A,A,B,D,C,E,C,C,C,B,Filosofia (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
